<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.IMOEX;D;20151012;000000;1728.5300000;1739.1900000;1699.7500000;1710.6000000;39708317518
RI.IMOEX;D;20151013;000000;1705.4800000;1720.8100000;1697.5500000;1720.8100000;28711587828
RI.IMOEX;D;20151014;000000;1715.7600000;1731.5300000;1704.2700000;1723.0100000;31761495366
RI.IMOEX;D;20151015;000000;1723.5600000;1746.6700000;1723.5600000;1731.9100000;33996443767
RI.IMOEX;D;20151016;000000;1741.9100000;1746.0200000;1715.0100000;1717.0000000;36611957731
RI.IMOEX;D;20151019;000000;1716.9400000;1722.4700000;1702.4000000;1716.0800000;31353900203
RI.IMOEX;D;20151020;000000;1716.0400000;1722.6200000;1702.4200000;1722.6200000;34615935057
RI.IMOEX;D;20151021;000000;1720.2500000;1722.8900000;1702.2300000;1709.9400000;32619973850
RI.IMOEX;D;20151022;000000;1709.2900000;1718.6500000;1702.6600000;1712.1000000;27704269672
RI.IMOEX;D;20151023;000000;1716.4400000;1734.9200000;1710.6000000;1725.4500000;37253440247
RI.IMOEX;D;20151026;000000;1727.2300000;1731.5500000;1696.8300000;1712.1300000;38058579778
RI.IMOEX;D;20151027;000000;1711.3600000;1725.8900000;1692.2900000;1725.8900000;38391287349
RI.IMOEX;D;20151028;000000;1724.2100000;1727.3900000;1708.4000000;1726.6100000;34408752591
RI.IMOEX;D;20151029;000000;1725.7500000;1727.2900000;1707.1400000;1708.6000000;27290371003
RI.IMOEX;D;20151030;000000;1708.7200000;1723.0400000;1699.2800000;1711.5300000;26566212454
RI.IMOEX;D;20151102;000000;1710.1800000;1737.1400000;1701.2500000;1735.7500000;27528642884
RI.IMOEX;D;20151103;000000;1735.8100000;1766.8500000;1734.3300000;1763.6000000;38616091650
RI.IMOEX;D;20151105;000000;1765.0300000;1784.3600000;1762.1600000;1766.2800000;39011014458
RI.IMOEX;D;20151106;000000;1767.8600000;1778.1800000;1746.3100000;1754.3600000;32548113463
RI.IMOEX;D;20151109;000000;1756.7600000;1763.5200000;1742.5800000;1751.4400000;24346689110
RI.IMOEX;D;20151110;000000;1748.9400000;1754.5700000;1734.3800000;1746.9400000;24785834899
RI.IMOEX;D;20151111;000000;1746.5600000;1755.8700000;1733.7900000;1740.5600000;27352629549
RI.IMOEX;D;20151112;000000;1738.6800000;1750.6500000;1733.9700000;1739.9600000;27894462264
RI.IMOEX;D;20151113;000000;1736.7700000;1744.0900000;1723.6300000;1728.1700000;30416876242
RI.IMOEX;D;20151116;000000;1727.7500000;1751.6600000;1726.3200000;1739.8000000;30250393068
RI.IMOEX;D;20151117;000000;1743.8100000;1792.7900000;1743.8100000;1787.2300000;51356679699
RI.IMOEX;D;20151118;000000;1788.8000000;1820.3400000;1785.1100000;1810.4800000;44452288316
RI.IMOEX;D;20151119;000000;1813.8000000;1842.1100000;1805.4500000;1811.2000000;54358055063
RI.IMOEX;D;20151120;000000;1807.2000000;1831.6900000;1798.0200000;1826.7200000;34544521129
RI.IMOEX;D;20151123;000000;1823.2200000;1868.6600000;1811.8500000;1868.0700000;47433558589
RI.IMOEX;D;20151124;000000;1867.5700000;1873.5300000;1798.7800000;1810.0500000;54471301838
RI.IMOEX;D;20151125;000000;1814.0800000;1837.0200000;1808.9100000;1833.5300000;36048441250
RI.IMOEX;D;20151126;000000;1838.1800000;1850.3700000;1816.6100000;1828.3000000;25940097017
RI.IMOEX;D;20151127;000000;1826.4000000;1826.4000000;1790.9400000;1795.7000000;30879408712
RI.IMOEX;D;20151130;000000;1792.5400000;1807.5400000;1771.0500000;1771.0500000;37182033644
RI.IMOEX;D;20151201;000000;1778.0500000;1785.2900000;1763.0500000;1772.9700000;30147725961
RI.IMOEX;D;20151202;000000;1775.1200000;1793.2500000;1760.5800000;1770.1300000;28668714824
RI.IMOEX;D;20151203;000000;1767.8700000;1792.3400000;1764.9600000;1787.2300000;31739618819
RI.IMOEX;D;20151204;000000;1786.6400000;1798.8100000;1741.6100000;1755.2200000;38557264636
RI.IMOEX;D;20151207;000000;1756.3800000;1767.3400000;1735.0900000;1741.1400000;31536716363
RI.IMOEX;D;20151208;000000;1738.8800000;1741.7900000;1712.9000000;1718.7700000;40266957457
RI.IMOEX;D;20151209;000000;1722.2000000;1740.4700000;1720.4000000;1733.7800000;31168276020
RI.IMOEX;D;20151210;000000;1731.6400000;1747.5500000;1723.3600000;1732.8900000;30034822699
RI.IMOEX;D;20151211;000000;1731.7700000;1732.7100000;1711.8200000;1720.3100000;27222724797
RI.IMOEX;D;20151214;000000;1716.5000000;1721.4800000;1698.9300000;1708.7000000;36354674094
RI.IMOEX;D;20151215;000000;1713.9700000;1749.5200000;1713.8900000;1742.4600000;35264056024
RI.IMOEX;D;20151216;000000;1744.3500000;1759.0900000;1744.3100000;1754.7100000;27528361110
RI.IMOEX;D;20151217;000000;1757.2500000;1786.1100000;1754.8500000;1780.9700000;41887265524
RI.IMOEX;D;20151218;000000;1775.5500000;1775.5500000;1719.1600000;1719.1600000;41853667361
RI.IMOEX;D;20151221;000000;1720.3900000;1737.0700000;1710.4100000;1716.9100000;27784033639
RI.IMOEX;D;20151222;000000;1717.0600000;1729.0700000;1715.0300000;1723.3500000;20336931490
RI.IMOEX;D;20151223;000000;1719.9700000;1747.8500000;1719.9700000;1747.8500000;27157609995
RI.IMOEX;D;20151224;000000;1753.4700000;1757.5000000;1738.7200000;1742.7100000;23442337367
RI.IMOEX;D;20151225;000000;1744.1400000;1745.9600000;1728.2700000;1734.2100000;10322254757
RI.IMOEX;D;20151228;000000;1733.8500000;1736.1500000;1722.9700000;1731.2000000;12979267170
RI.IMOEX;D;20151229;000000;1729.7500000;1763.3800000;1727.0800000;1763.3800000;22416969693
RI.IMOEX;D;20151230;000000;1762.1400000;1770.6900000;1751.3900000;1761.3600000;24135459615
RI.IMOEX;D;20160104;000000;1762.2000000;1762.2700000;1731.6200000;1734.5600000;15184059638
RI.IMOEX;D;20160105;000000;1733.6700000;1754.3300000;1731.8600000;1754.1300000;18096848155
RI.IMOEX;D;20160106;000000;1753.9600000;1758.7600000;1738.8400000;1748.5700000;15863769598
RI.IMOEX;D;20160111;000000;1712.7900000;1713.1700000;1681.6500000;1682.5400000;31299887238
RI.IMOEX;D;20160112;000000;1671.3000000;1705.1300000;1660.1700000;1690.3000000;32959612040
RI.IMOEX;D;20160113;000000;1696.5300000;1708.9700000;1682.3900000;1684.7800000;27040723765
RI.IMOEX;D;20160114;000000;1678.5000000;1685.6200000;1658.8400000;1680.7700000;31609765726
RI.IMOEX;D;20160115;000000;1676.9800000;1686.8500000;1597.8700000;1608.3600000;50283185458
RI.IMOEX;D;20160118;000000;1601.5300000;1631.4200000;1583.0400000;1622.4300000;32366912468
RI.IMOEX;D;20160119;000000;1635.3600000;1674.9800000;1635.2100000;1645.5600000;37157904981
RI.IMOEX;D;20160120;000000;1630.1600000;1632.8200000;1601.7300000;1630.3900000;39821132337
RI.IMOEX;D;20160121;000000;1634.2700000;1684.0300000;1634.2700000;1677.1900000;43326301552
RI.IMOEX;D;20160122;000000;1699.2600000;1730.1400000;1682.9200000;1717.9800000;60488647098
RI.IMOEX;D;20160125;000000;1725.9100000;1725.9100000;1700.3600000;1716.5600000;34894234976
RI.IMOEX;D;20160126;000000;1696.5400000;1719.0900000;1695.9100000;1705.0100000;34002423384
RI.IMOEX;D;20160127;000000;1709.5300000;1747.5700000;1708.2100000;1747.5700000;37416392162
RI.IMOEX;D;20160128;000000;1746.2300000;1771.9300000;1739.8500000;1771.9300000;49890474263
RI.IMOEX;D;20160129;000000;1775.8900000;1788.0800000;1758.6000000;1784.9200000;51457275614
RI.IMOEX;D;20160201;000000;1782.5500000;1784.9600000;1760.2600000;1773.2100000;31043356045
RI.IMOEX;D;20160202;000000;1766.4600000;1785.7500000;1749.9000000;1758.2600000;38671518377
RI.IMOEX;D;20160203;000000;1748.6900000;1766.2700000;1744.8100000;1746.3500000;31399278725
RI.IMOEX;D;20160204;000000;1776.2200000;1792.4800000;1770.7200000;1787.9300000;44900362749
RI.IMOEX;D;20160205;000000;1783.0700000;1796.4800000;1772.2700000;1780.5900000;28320335549
RI.IMOEX;D;20160208;000000;1779.6200000;1784.5600000;1737.0600000;1744.2700000;33814129704
RI.IMOEX;D;20160209;000000;1737.7100000;1752.8900000;1715.0300000;1723.3600000;37373681578
RI.IMOEX;D;20160210;000000;1715.9000000;1740.7100000;1710.3400000;1730.8300000;32150971589
RI.IMOEX;D;20160211;000000;1726.7100000;1726.7100000;1688.1300000;1711.5800000;39462082110
RI.IMOEX;D;20160212;000000;1721.8100000;1733.6600000;1716.3400000;1726.0400000;29057999447
RI.IMOEX;D;20160215;000000;1733.2900000;1746.3600000;1726.2000000;1738.5400000;24247759999
RI.IMOEX;D;20160216;000000;1746.2200000;1758.1700000;1741.9900000;1753.8600000;34532761465
RI.IMOEX;D;20160217;000000;1753.4200000;1776.8300000;1750.0600000;1770.3100000;34413040963
RI.IMOEX;D;20160218;000000;1775.2100000;1807.3200000;1775.2100000;1807.2100000;41792675530
RI.IMOEX;D;20160219;000000;1796.4300000;1796.4300000;1778.9600000;1793.3700000;39618767600
RI.IMOEX;D;20160220;000000;1793.4800000;1798.7100000;1786.9400000;1790.1500000;5664688455
RI.IMOEX;D;20160222;000000;1794.5400000;1825.0000000;1793.0300000;1822.3800000;20518229824
RI.IMOEX;D;20160223;000000;1822.3800000;1822.3800000;1822.3800000;1822.3800000;2147483647
RI.IMOEX;D;20160224;000000;1802.9000000;1812.9400000;1784.5400000;1797.2700000;31529049244
RI.IMOEX;D;20160225;000000;1803.0400000;1819.1900000;1777.7000000;1797.2700000;36117737702
RI.IMOEX;D;20160226;000000;1815.9900000;1831.7000000;1811.6600000;1816.7300000;42036927929
RI.IMOEX;D;20160229;000000;1811.5300000;1841.5600000;1798.5100000;1840.1700000;37246813480
RI.IMOEX;D;20160301;000000;1841.4300000;1851.8800000;1838.4100000;1844.1700000;33324018991
RI.IMOEX;D;20160302;000000;1853.3200000;1856.0800000;1826.4100000;1832.8400000;0
RI.IMOEX;D;20160303;000000;1836.0700000;1863.9500000;1836.0700000;1858.6900000;0
RI.IMOEX;D;20160304;000000;1863.1500000;1878.2900000;1853.8100000;1878.2900000;0
RI.IMOEX;D;20160307;000000;1883.3800000;1909.5700000;1883.3800000;1909.5700000;0
RI.IMOEX;D;20160309;000000;1899.1900000;1906.9900000;1875.5100000;1883.0000000;0
RI.IMOEX;D;20160310;000000;1885.9700000;1896.0600000;1875.6200000;1884.6300000;0
RI.IMOEX;D;20160311;000000;1886.8500000;1888.7700000;1868.2200000;1876.5400000;0
RI.IMOEX;D;20160314;000000;1877.2300000;1880.4100000;1857.1900000;1865.3100000;0
RI.IMOEX;D;20160315;000000;1871.7900000;1879.0000000;1851.4900000;1855.0600000;0
RI.IMOEX;D;20160316;000000;1858.0100000;1871.2000000;1852.9200000;1871.2000000;0
RI.IMOEX;D;20160317;000000;1876.6100000;1900.1200000;1874.3900000;1890.7900000;0
RI.IMOEX;D;20160318;000000;1892.8100000;1923.5000000;1885.1500000;1914.0200000;0
RI.IMOEX;D;20160321;000000;1905.9600000;1906.3400000;1886.7600000;1904.5000000;0
RI.IMOEX;D;20160322;000000;1905.7600000;1916.2700000;1888.5900000;1903.4700000;0
RI.IMOEX;D;20160323;000000;1900.0900000;1906.3800000;1869.3200000;1879.8900000;0
RI.IMOEX;D;20160324;000000;1872.8800000;1875.2700000;1857.2700000;1866.6700000;0
RI.IMOEX;D;20160325;000000;1869.6000000;1879.7900000;1865.3700000;1866.2300000;0
RI.IMOEX;D;20160328;000000;1871.9300000;1879.4700000;1844.7300000;1849.3100000;0
RI.IMOEX;D;20160329;000000;1849.1100000;1850.9300000;1825.9900000;1845.2000000;0
RI.IMOEX;D;20160330;000000;1853.3500000;1876.3200000;1847.7800000;1868.1000000;0
RI.IMOEX;D;20160331;000000;1865.1000000;1876.5500000;1851.3500000;1871.1500000;0
RI.IMOEX;D;20160401;000000;1860.5300000;1861.4900000;1833.6100000;1856.7700000;0
RI.IMOEX;D;20160404;000000;1854.3700000;1876.0800000;1853.5400000;1866.6400000;0
RI.IMOEX;D;20160405;000000;1859.5100000;1861.3900000;1847.6200000;1857.0900000;0
RI.IMOEX;D;20160406;000000;1863.3000000;1867.9600000;1850.8300000;1860.1700000;0
RI.IMOEX;D;20160407;000000;1865.9700000;1872.5100000;1848.1900000;1858.8500000;0
RI.IMOEX;D;20160408;000000;1860.9300000;1879.6400000;1857.4400000;1877.2700000;0
RI.IMOEX;D;20160411;000000;1875.7400000;1907.5000000;1872.5000000;1906.9000000;0
RI.IMOEX;D;20160412;000000;1907.5600000;1910.5900000;1889.0200000;1899.2600000;0
RI.IMOEX;D;20160413;000000;1903.4700000;1944.3200000;1903.4700000;1932.8000000;0
RI.IMOEX;D;20160414;000000;1929.8700000;1948.8400000;1902.6400000;1915.8500000;0
RI.IMOEX;D;20160415;000000;1914.1900000;1918.3500000;1899.2900000;1907.7800000;0
RI.IMOEX;D;20160418;000000;1888.9700000;1896.3600000;1867.6100000;1892.6400000;0
RI.IMOEX;D;20160419;000000;1895.2800000;1930.2300000;1892.9600000;1930.1400000;0
RI.IMOEX;D;20160420;000000;1923.9400000;1961.6000000;1922.4100000;1960.1800000;0
RI.IMOEX;D;20160421;000000;1971.7500000;1976.6900000;1931.6600000;1950.0800000;0
RI.IMOEX;D;20160422;000000;1952.3300000;1967.2600000;1936.7200000;1967.2600000;0
RI.IMOEX;D;20160425;000000;1962.6700000;1963.9600000;1944.9400000;1955.4700000;0
RI.IMOEX;D;20160426;000000;1953.8600000;1956.5400000;1931.0800000;1946.5500000;0
RI.IMOEX;D;20160427;000000;1951.5100000;1954.9300000;1921.5800000;1934.7700000;0
RI.IMOEX;D;20160428;000000;1936.0500000;1969.8900000;1925.2700000;1969.8900000;0
RI.IMOEX;D;20160429;000000;1970.4600000;1974.4200000;1941.2500000;1953.0500000;0
RI.IMOEX;D;20160504;000000;1932.9200000;1957.1800000;1901.8500000;1925.5800000;0
RI.IMOEX;D;20160505;000000;1924.2800000;1924.2800000;1902.6600000;1906.4800000;0
RI.IMOEX;D;20160506;000000;1905.1500000;1906.3400000;1889.9600000;1901.5600000;0
RI.IMOEX;D;20160510;000000;1896.0200000;1909.9700000;1874.5000000;1885.3400000;0
RI.IMOEX;D;20160511;000000;1890.0900000;1916.3400000;1885.6700000;1909.0500000;0
RI.IMOEX;D;20160512;000000;1912.4300000;1922.5100000;1900.0800000;1901.9000000;0
RI.IMOEX;D;20160513;000000;1901.5100000;1907.1900000;1881.4100000;1907.1900000;0
RI.IMOEX;D;20160516;000000;1912.1600000;1939.2200000;1909.1800000;1915.3300000;0
RI.IMOEX;D;20160517;000000;1913.2500000;1915.1900000;1876.6900000;1909.0000000;0
RI.IMOEX;D;20160518;000000;1907.1500000;1921.2100000;1899.1200000;1917.2400000;0
RI.IMOEX;D;20160519;000000;1907.7100000;1913.7000000;1891.5200000;1891.5200000;0
RI.IMOEX;D;20160520;000000;1901.2700000;1903.5800000;1882.1600000;1891.3300000;0
RI.IMOEX;D;20160523;000000;1889.1100000;1889.1100000;1861.6400000;1868.4300000;0
RI.IMOEX;D;20160524;000000;1868.7000000;1887.4800000;1868.7000000;1884.1200000;0
RI.IMOEX;D;20160525;000000;1889.4200000;1910.7000000;1889.4200000;1898.7500000;0
RI.IMOEX;D;20160526;000000;1905.8100000;1931.7800000;1895.6300000;1914.3100000;0
RI.IMOEX;D;20160527;000000;1913.1800000;1930.8000000;1910.1100000;1927.5800000;0
RI.IMOEX;D;20160530;000000;1931.0700000;1938.1400000;1918.7600000;1935.5400000;0
RI.IMOEX;D;20160531;000000;1937.1300000;1939.8400000;1899.0100000;1899.0100000;0
RI.IMOEX;D;20160601;000000;1899.1400000;1906.8600000;1888.8800000;1893.1800000;0
RI.IMOEX;D;20160602;000000;1895.2700000;1898.9000000;1876.5800000;1890.7800000;0
RI.IMOEX;D;20160603;000000;1896.9500000;1913.7400000;1877.8900000;1886.8400000;0
RI.IMOEX;D;20160606;000000;1893.0500000;1920.9100000;1893.0500000;1915.5400000;0
RI.IMOEX;D;20160607;000000;1917.9600000;1954.4900000;1914.5600000;1951.2600000;0
RI.IMOEX;D;20160608;000000;1953.7500000;1960.7500000;1937.6200000;1951.5500000;0
RI.IMOEX;D;20160609;000000;1952.4200000;1952.4200000;1927.7200000;1934.9200000;29665492694
RI.IMOEX;D;20160610;000000;1928.4800000;1930.2600000;1903.6100000;1903.6100000;28777726521
RI.IMOEX;D;20160614;000000;1901.2000000;1903.5400000;1875.2700000;1885.9200000;40744702428
RI.IMOEX;D;20160615;000000;1882.2600000;1898.3100000;1880.5500000;1889.7500000;37845672069
RI.IMOEX;D;20160616;000000;1883.6200000;1883.8600000;1853.3600000;1869.7800000;32471422864
RI.IMOEX;D;20160617;000000;1879.8100000;1896.2800000;1871.8800000;1877.0700000;35298457106
RI.IMOEX;D;20160620;000000;1894.0300000;1906.4600000;1892.7300000;1902.7000000;23905965961
RI.IMOEX;D;20160621;000000;1900.1400000;1910.2500000;1884.6400000;1904.0200000;25623356487
RI.IMOEX;D;20160622;000000;1910.8600000;1912.7500000;1892.1600000;1896.7000000;21610632336
RI.IMOEX;D;20160623;000000;1892.0000000;1919.2700000;1883.1800000;1919.2700000;25896840624
RI.IMOEX;D;20160624;000000;1860.6800000;1884.9400000;1846.9100000;1884.4100000;42616365043
RI.IMOEX;D;20160627;000000;1882.8200000;1887.7500000;1841.7300000;1841.7300000;35117877018
RI.IMOEX;D;20160628;000000;1853.0000000;1863.5300000;1844.8000000;1857.2300000;29870702867
RI.IMOEX;D;20160629;000000;1864.3100000;1888.1500000;1862.4500000;1888.1500000;25498709169
RI.IMOEX;D;20160630;000000;1886.3300000;1897.3600000;1879.3300000;1891.0900000;28888012084
RI.IMOEX;D;20160701;000000;1887.0700000;1900.4100000;1880.6300000;1896.6200000;19669174916
RI.IMOEX;D;20160704;000000;1902.6700000;1913.4800000;1896.4000000;1907.4800000;19533656505
RI.IMOEX;D;20160705;000000;1903.0100000;1904.0600000;1887.0500000;1895.6400000;21567078577
RI.IMOEX;D;20160706;000000;1891.9900000;1896.7100000;1871.4700000;1879.4200000;26739811593
RI.IMOEX;D;20160707;000000;1886.1100000;1901.5700000;1878.4700000;1882.4100000;31628682372
RI.IMOEX;D;20160708;000000;1872.7400000;1896.8200000;1860.5500000;1894.3500000;35441247831
RI.IMOEX;D;20160711;000000;1891.9300000;1914.3100000;1887.1000000;1913.1200000;28424172954
RI.IMOEX;D;20160712;000000;1913.0400000;1942.6900000;1911.9100000;1938.3600000;33035090032
RI.IMOEX;D;20160713;000000;1935.2800000;1945.7600000;1928.5000000;1935.8800000;38363975761
RI.IMOEX;D;20160714;000000;1938.0100000;1944.8500000;1921.7500000;1942.4600000;33861336650
RI.IMOEX;D;20160715;000000;1931.1300000;1943.6300000;1928.5700000;1940.8500000;36466881812
RI.IMOEX;D;20160718;000000;1937.1700000;1948.5400000;1920.1800000;1936.0700000;30425666764
RI.IMOEX;D;20160719;000000;1918.6400000;1929.1100000;1903.1000000;1915.8900000;32775563013
RI.IMOEX;D;20160720;000000;1914.0100000;1921.2300000;1896.0000000;1915.0900000;27902451635
RI.IMOEX;D;20160721;000000;1921.4100000;1930.7900000;1911.8700000;1927.7000000;20274446289
RI.IMOEX;D;20160722;000000;1924.7900000;1933.7600000;1922.8500000;1926.9000000;17663520714
RI.IMOEX;D;20160725;000000;1933.8100000;1942.9800000;1922.2200000;1931.7800000;27254066779
RI.IMOEX;D;20160726;000000;1932.8400000;1940.2600000;1917.9600000;1938.5200000;30456088568
RI.IMOEX;D;20160727;000000;1937.7600000;1941.1500000;1928.3200000;1938.6500000;27938465894
RI.IMOEX;D;20160728;000000;1937.3200000;1959.8600000;1932.6300000;1954.4500000;26728191998
RI.IMOEX;D;20160729;000000;1954.4400000;1955.0700000;1939.2800000;1944.6200000;30860260699
RI.IMOEX;D;20160801;000000;1952.5500000;1964.2700000;1941.5800000;1947.3600000;24577652412
RI.IMOEX;D;20160802;000000;1943.0300000;1943.9100000;1908.8900000;1912.6900000;28399165388
RI.IMOEX;D;20160803;000000;1913.2100000;1922.8600000;1902.7400000;1919.1500000;23233306954
RI.IMOEX;D;20160804;000000;1928.5200000;1945.1400000;1926.3500000;1944.9400000;24129989572
RI.IMOEX;D;20160805;000000;1947.1800000;1952.3500000;1931.0600000;1944.3100000;21406486898
RI.IMOEX;D;20160808;000000;1950.0000000;1956.9900000;1947.2200000;1956.9900000;20113294541
RI.IMOEX;D;20160809;000000;1951.6900000;1964.5800000;1948.8900000;1956.4200000;22801536967
RI.IMOEX;D;20160810;000000;1954.4500000;1959.9900000;1940.6300000;1942.6700000;21488774846
RI.IMOEX;D;20160811;000000;1943.7200000;1952.1800000;1933.2700000;1952.1800000;21909224810
RI.IMOEX;D;20160812;000000;1955.5800000;1968.1800000;1952.5600000;1967.1800000;23361605096
RI.IMOEX;D;20160815;000000;1967.7300000;1983.1000000;1964.8400000;1977.2800000;24312001591
RI.IMOEX;D;20160816;000000;1977.5900000;1994.3300000;1967.3700000;1975.8000000;28709861841
RI.IMOEX;D;20160817;000000;1969.8400000;1973.0200000;1959.4400000;1969.1900000;25229268898
RI.IMOEX;D;20160818;000000;1972.2300000;1976.7100000;1961.3500000;1970.0700000;25565625859
RI.IMOEX;D;20160819;000000;1970.6000000;1974.4000000;1959.7200000;1959.7200000;19768199622
RI.IMOEX;D;20160822;000000;1951.7300000;1979.0900000;1948.3500000;1979.0900000;20450956430
RI.IMOEX;D;20160823;000000;1974.3000000;1992.5500000;1973.4300000;1989.5100000;23113177117
RI.IMOEX;D;20160824;000000;1986.9100000;1989.4300000;1974.8900000;1983.5900000;20927683750
RI.IMOEX;D;20160825;000000;1982.4900000;1987.3500000;1969.5300000;1985.5600000;30205974337
RI.IMOEX;D;20160826;000000;1985.0900000;1997.1000000;1976.8700000;1993.3500000;30444029753
RI.IMOEX;D;20160829;000000;1979.7600000;1986.7200000;1970.5300000;1986.7200000;19262464914
RI.IMOEX;D;20160830;000000;1985.2900000;1999.1400000;1983.8400000;1985.6900000;22499082585
RI.IMOEX;D;20160831;000000;1985.4000000;1988.5600000;1966.8800000;1971.5900000;29285971066
